Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
277 /api/dashboard/userData,25,9905,6729,21242,27625,30145,1831,30145,0.000%,.22830,0.75,0.09
278 /api/getAnswer,50,8890,7587,19122,21265,23521,1029,23521,0.000%,.40068,1.97,0.16
279 /api/theme/question,50,6183,4818,12495,17392,30231,845,30231,4.000%,.40840,4.45,0.14
283 /api/theme/getSummary,50,43329,16844,97736,106539,131113,1688,131113,38.000%,.21537,2.49,0.24
282 /api/dashboard/userData,25,15715,9847,30721,30961,31285,2240,31285,24.000%,.16582,0.44,0.06
281 /api/getAssessmentList,25,16864,21305,30893,30960,30985,1547,30985,24.000%,.15915,0.42,0.06
284 /api/dashboard/userData,25,14377,10794,26911,30679,30969,1463,30969,12.000%,.13750,0.41,0.05
280 /api/goal/userGoals,25,23110,30651,30914,30958,30993,6675,30993,60.000%,.12366,1.64,0.05
286 /api/answer,50,19840,30645,30968,30968,30973,1256,30973,56.000%,.23550,0.12,0.79
287 /api/dashboard/userData,50,26071,28938,49544,51482,84864,1178,84864,24.000%,.21088,1.33,0.17
288 /api/getReport,25,9920,6901,19967,30666,30669,1196,30669,8.000%,.11201,0.43,0.04
289 /api/getAssessmentList,25,15578,8461,30671,30714,30733,1704,30733,16.000%,.11271,0.32,0.04
291 /api/theme/question,50,15125,9325,30774,30887,30893,1275,30893,20.000%,.23142,3.08,0.08
296 /api/theme/getSummary,50,51567,30684,117855,129502,143027,742,143027,36.000%,.16434,2.54,0.21
293 /api/dashboard/userData,25,14686,12708,28836,30728,30941,748,30941,12.000%,.11787,0.35,0.05
295 /api/dashboard/userData,25,15919,12416,30693,30901,30915,1415,30915,32.000%,.10575,0.26,0.04
292 /api/getAssessmentList,25,18921,20754,30681,30885,31003,1679,31003,32.000%,.10792,0.26,0.04
294 /api/goal/userGoals,25,18557,16374,30723,30921,30988,5431,30988,36.000%,.11520,2.40,0.04
297 /api/theme/getSummary,25,11660,8602,24978,30678,30895,746,30895,8.000%,.10772,0.08,0.04
298 /api/answer,50,22647,30244,30896,30970,31113,5960,31113,60.000%,.19702,0.10,0.85
299 /api/getAssessmentList,50,31401,30678,58344,58676,64415,1300,64415,32.000%,.17919,1.17,0.14
301 /api/dashboard/userData,25,9629,7987,18170,21702,28082,2377,28082,0.000%,.10972,0.36,0.04
302 /api/getReport,25,14749,13192,28302,30694,30713,1919,30713,8.000%,.10291,0.48,0.04
303 /api/theme/question,50,16536,17702,30663,30896,30953,1647,30953,12.000%,.22912,3.95,0.08
304 /api/theme/getSummary,50,41162,27150,86892,92351,107624,813,107624,28.000%,.18899,2.18,0.21
307 /api/dashboard/userData,25,12624,8699,27475,30707,30719,757,30719,8.000%,.11234,0.35,0.04
308 /api/getAssessmentList,25,11414,7856,26104,26686,28000,2562,28000,0.000%,.11246,0.36,0.04
305 /api/goal/userGoals,25,25696,30658,30895,30905,30914,8565,30914,56.000%,.10707,1.57,0.04
309 /api/theme/getSummary,25,9637,8699,16041,18229,19677,921,19677,0.000%,.11351,0.08,0.04
310 /api/answer,50,23298,30218,30900,30914,30917,3290,30917,52.000%,.22955,0.11,1.22
311 /api/dashboard/userData,50,31379,24059,67485,69190,83195,1144,83195,6.000%,.20745,1.95,0.20
314 /api/getReport,25,12665,11629,22191,25428,26837,1428,26837,0.000%,.12614,0.76,0.05
313 /api/getAssessmentList,25,11481,9853,21233,23778,24365,1215,24365,0.000%,.13242,0.43,0.05
312 /api/getAssessmentList,25,12856,10518,23375,29822,30889,2394,30889,4.000%,.13107,0.41,0.05
315 /api/goal/userGoals,50,20293,21151,30707,30921,30977,3724,30977,44.000%,.26153,5.07,0.10
316 /api/dashboard/userData,50,12681,14266,24755,26062,29393,1211,29393,0.000%,.29562,0.98,0.12
317 /api/user/updateAcceptance,50,9494,8343,17962,22350,23593,752,23593,0.000%,.32127,0.26,0.13
318 /api/goal/getFilteredRangeUserActivity,50,45896,22862,115048,121123,133001,468,133001,2.000%,.24713,19.26,0.89
319 /api/goal/updateUserActivity,25,8353,4692,19878,21089,23598,547,23598,0.000%,.17354,4.41,0.09
320 /api/goal/updateUserActivity,25,6524,3519,14347,17133,18802,481,18802,0.000%,.19298,4.93,0.10
321 /api/goal/updateUserActivity,25,5059,4044,9649,16711,18420,382,18420,0.000%,.19707,5.04,0.11
322 /api/goal/calculateuseractivity,25,6502,3951,12090,23322,30681,633,30681,4.000%,.20208,0.41,0.08
323 /api/goal/updateUserActivity,25,5737,4707,12653,14079,14961,609,14961,0.000%,.21062,5.39,0.11
324 /api/goal/calculateuseractivity,25,9426,7116,18980,26028,27222,632,27222,0.000%,.21726,0.45,0.09
325 /api/goal/calculateuseractivity,25,5857,3056,10471,14970,23325,950,23325,0.000%,.24603,0.52,0.10
326 /api/goal/updateUserGoals,25,4748,5511,7696,8709,9907,852,9907,0.000%,.30474,0.08,0.17
327 /api/goal/calculateuseractivity,25,3741,2417,7851,8304,8446,599,8446,0.000%,.31448,0.68,0.13
328 /api/goal/updateUserGoals,25,3483,2517,6964,8313,9057,490,9057,0.000%,.31067,0.09,0.17
329 /api/goal/updateUserGoals,25,5186,5555,8813,8982,9721,857,9721,0.000%,.28371,0.08,0.15
331 /api/goal/updateUserGoals,25,4273,3977,6871,8223,8803,734,8803,0.000%,.30575,0.08,0.17
330 /api/goal/userGoals,25,10000,11670,14775,15236,15398,3869,15398,0.000%,.28210,9.94,0.11
332 /api/goal/updateUserActivity,50,3747,3388,7509,7950,9106,1007,9106,0.000%,.56582,14.48,0.31
333 /api/goal/calculateuseractivity,50,5841,5008,10386,10517,13628,608,13628,0.000%,.55838,1.44,0.22
335 /api/goal/updateUserGoals,50,65538,11119,135676,139346,153753,453,153753,0.000%,.24883,26.58,0.89
334 /api/goal/userGoals,25,13862,13112,23025,24052,24056,3850,24056,0.000%,.22278,7.96,0.09
336 /api/goal/getFilteredRangeUserActivity,25,6789,6351,12055,12627,13291,969,13291,0.000%,.21744,0.99,0.09
337 /api/goal/updateUserActivity,25,4487,3878,8723,11220,11280,505,11280,0.000%,.21874,0.79,0.12
338 /api/goal/updateUserActivity,25,4465,3479,8581,8963,11826,304,11826,0.000%,.21782,0.79,0.11
339 /api/goal/updateUserActivity,25,4358,2894,8139,8970,10467,306,10467,0.000%,.21095,0.77,0.11
340 /api/goal/userGoals,25,13546,10651,23561,26038,28058,3309,28058,0.000%,.18722,6.77,0.07
344 /api/goal/updateUserActivity,25,4497,4389,8491,8866,11714,750,11714,0.000%,.19032,0.70,0.10
341 /api/goal/userGoals,25,12735,11261,19105,23238,24506,5064,24506,0.000%,.18935,6.86,0.07
343 /api/goal/calculateuseractivity,25,8608,8854,13334,13537,14236,1447,14236,0.000%,.19326,0.58,0.08
342 /api/goal/userGoals,25,16348,16992,24690,26142,28891,3480,28891,0.000%,.20067,7.31,0.08
345 /api/goal/calculateuseractivity,25,8056,5961,17413,17452,17518,1070,17518,0.000%,.23556,0.74,0.09
347 /api/goal/calculateuseractivity,25,6022,3823,13968,17559,17588,652,17588,0.000%,.25025,0.79,0.10
346 /api/goal/userGoals,25,12640,9764,20930,25171,26300,3639,26300,0.000%,.24196,8.89,0.09
348 /api/goal/calculateuseractivity,25,5905,6178,9096,15575,16622,1056,16622,0.000%,.25538,0.85,0.10
349 /api/goal/calculateuseractivity,50,5355,2785,12275,12678,15861,483,15861,0.000%,.56977,1.94,0.23
350 /api/goal/getFilteredRangeUserActivity,50,579027,14082,1171586,1177888,1201349,381,1201349,50.000%,.03982,33.47,1.07
351 /api/goal/updateUserActivity,25,2165,1069,4384,7078,8863,292,8863,0.000%,.27366,1.30,0.13
352 /api/goal/updateUserActivity,25,2300,1056,6748,7433,9005,298,9005,0.000%,.27260,1.30,0.13
353 /api/goal/updateUserActivity,25,2819,1265,6742,8725,13215,294,13215,0.000%,.27360,1.31,0.13
354 /api/goal/updateUserActivity,25,1292,863,1993,2433,7774,300,7774,0.000%,.25713,1.23,0.13
355 /api/goal/updateUserActivity,25,2543,686,6368,11015,13488,304,13488,0.000%,.24587,1.18,0.12
356 /api/goal/updateUserActivity,25,2817,1904,6150,9300,12675,301,12675,0.000%,.25959,1.25,0.13
358 /api/goal/updateUserActivity,25,2764,1979,5669,6790,7488,311,7488,0.000%,.25602,1.24,0.12
357 /api/goal/updateUserActivity,25,2661,2358,5542,5913,6630,334,6630,0.000%,.25864,1.25,0.13
359 /api/goal/updateUserActivity,25,2566,1871,5429,6043,7419,506,7419,0.000%,.24530,1.19,0.12
360 /api/goal/updateUserActivity,25,2834,2243,5376,6857,7112,308,7112,0.000%,.25041,1.22,0.12
363 /api/goal/updateUserActivity,25,2620,1844,6827,7551,8121,343,8121,0.000%,.24508,1.20,0.12
362 /api/goal/updateUserActivity,25,2789,2482,5524,5865,7716,301,7716,0.000%,.23957,1.17,0.12
361 /api/goal/updateUserActivity,25,2615,2199,5157,5774,7370,307,7370,0.000%,.24993,1.23,0.12
364 /api/goal/calculateuseractivity,25,3544,2858,7300,7673,7747,475,7747,0.000%,.25081,0.94,0.10
367 /api/goal/calculateuseractivity,25,3661,2500,8314,9078,11697,507,11697,0.000%,.24461,0.92,0.10
368 /api/goal/calculateuseractivity,25,5462,5456,7823,11450,11826,557,11826,0.000%,.22042,0.84,0.09
365 /api/goal/userGoals,25,9913,10464,14911,16290,16433,3670,16433,0.000%,.20569,7.75,0.08
366 /api/goal/userGoals,25,11364,12857,15490,16540,20687,3573,20687,0.000%,.18929,7.15,0.07
369 /api/goal/userGoals,25,13702,13545,18252,18987,19690,5147,19690,0.000%,.18344,6.94,0.07
371 /api/goal/updateUserActivity,25,5250,5332,8147,9981,10769,768,10769,0.000%,.18009,0.91,0.09
370 /api/goal/updateUserActivity,25,3612,2317,6609,9536,9566,739,9566,0.000%,.17244,0.88,0.09
372 /api/goal/calculateuseractivity,25,6072,6394,10755,11482,11533,672,11533,0.000%,.16640,0.67,0.07
374 /api/goal/updateUserActivity,25,4317,3958,7511,9264,10557,337,10557,0.000%,.16372,0.83,0.08
373 /api/goal/userGoals,25,11925,11029,16594,17208,18325,3921,18325,0.000%,.15004,5.70,0.06
375 /api/goal/updateUserActivity,25,5745,5451,8666,10620,12230,1083,12230,0.000%,.15667,0.80,0.08
377 /api/goal/updateUserActivity,25,4999,4643,8633,9679,10799,813,10799,0.000%,.15362,0.79,0.08
376 /api/goal/updateUserActivity,25,4841,4276,8319,10281,10337,1413,10337,0.000%,.14596,0.75,0.07
378 /api/goal/calculateuseractivity,25,7813,6819,12120,14066,14310,1972,14310,0.000%,.13613,0.55,0.05
380 /api/goal/calculateuseractivity,25,8256,7081,11613,14231,14745,3236,14745,0.000%,.13365,0.54,0.05
381 /api/goal/calculateuseractivity,25,8691,7714,14154,15934,25236,2908,25236,0.000%,.12360,0.50,0.05
379 /api/goal/userGoals,25,15507,15626,21555,24302,24720,5945,24720,0.000%,.12285,4.67,0.05
382 /api/goal/userGoals,25,18080,16630,25242,27757,29545,5356,29545,0.000%,.11702,4.45,0.05
383 /api/goal/userGoals,25,18035,17535,26639,29441,30676,4163,30676,4.000%,.11768,4.29,0.05
384 /api/goal/calculateuseractivity,25,9283,9258,14814,18100,20654,1113,20654,0.000%,.11044,0.45,0.04
386 /api/goal/calculateuseractivity,25,9288,8682,13198,14453,22733,3714,22733,0.000%,.11135,0.45,0.04
385 /api/goal/userGoals,25,18228,18426,25883,30682,30701,4697,30701,8.000%,.10539,3.69,0.04
387 /api/goal/userGoals,25,17951,18590,26025,30180,30683,4479,30683,4.000%,.10408,3.80,0.04
388 /api/goal/calculateuseractivity,25,10678,10212,17848,19936,21251,2232,21251,0.000%,.10711,0.43,0.04
390 /api/goal/calculateuseractivity,25,11632,12501,17021,19797,23265,2905,23265,0.000%,.10664,0.43,0.04
389 /api/goal/userGoals,25,17624,18685,29872,30656,30683,4880,30683,8.000%,.10564,3.70,0.04
391 /api/goal/userGoals,25,16693,12473,29123,30673,31270,5696,31270,12.000%,.10595,3.55,0.04
392 /api/goal/calculateuseractivity,25,10965,8691,19232,21577,23972,1101,23972,0.000%,.10778,0.44,0.04
393 /api/goal/userGoals,25,16517,16775,28886,30676,30685,3766,30685,8.000%,.10355,3.62,0.04
394 /api/goal/calculateuseractivity,25,8240,6529,16033,19327,20620,1058,20620,0.000%,.10396,0.42,0.04
395 /api/goal/userGoals,25,17507,16874,26537,30229,30679,6523,30679,8.000%,.09869,3.45,0.04
396 /api/goal/calculateuseractivity,25,8766,7677,14692,15025,21209,1337,21209,0.000%,.10452,0.42,0.04
397 /api/goal/userGoals,25,16218,17119,23798,26799,29671,5011,29671,0.000%,.09915,3.77,0.04
398 /api/goal/calculateuseractivity,25,8547,8827,13339,14001,14626,2835,14626,0.000%,.09802,0.40,0.04
399 /api/goal/userGoals,25,17323,17570,25290,28267,29842,6134,29842,0.000%,.09145,3.47,0.04
400 /api/goal/calculateuseractivity,25,8198,7962,13156,14905,17842,1057,17842,0.000%,.09391,0.38,0.04
402 /api/goal/calculateuseractivity,25,7627,7030,13303,14542,16380,636,16380,0.000%,.09256,0.37,0.04
401 /api/goal/userGoals,25,15835,16903,21828,24509,29130,3948,29130,0.000%,.09387,3.57,0.04
404 /api/goal/calculateuseractivity,25,9532,9007,13813,14794,23448,1000,23448,0.000%,.10129,0.41,0.04
403 /api/goal/userGoals,25,15024,15346,20706,23107,27915,3777,27915,0.000%,.10084,3.83,0.04
405 /api/goal/userGoals,25,15433,13912,23308,26696,30677,4158,30677,4.000%,.10104,3.69,0.04
406 /api/goal/calculateuseractivity,25,6344,6066,9963,12266,13836,1018,13836,0.000%,.11154,0.45,0.04
407 /api/goal/userGoals,25,14620,16772,21749,22702,25081,3544,25081,0.000%,.10804,4.10,0.04
409 /api/goal/updateUserActivity,25,4576,4333,9118,10172,10855,738,10855,0.000%,.11730,0.60,0.06
408 /api/goal/getFilteredRangeUserActivity,25,5522,5662,8482,10716,11098,986,11098,0.000%,.11566,0.53,0.05
410 /api/goal/updateUserActivity,25,4572,4968,8412,10766,11684,334,11684,0.000%,.11180,0.57,0.05
411 /api/goal/updateUserActivity,25,4270,2984,9799,10662,11321,311,11321,0.000%,.11011,0.56,0.05
412 /api/goal/updateUserActivity,25,3865,2878,7335,10654,11968,307,11968,0.000%,.11325,0.58,0.06
413 /api/goal/updateUserActivity,25,5127,5191,9617,10410,13228,305,13228,0.000%,.11187,0.57,0.05
414 /api/goal/updateUserActivity,25,3296,2400,6770,10219,10572,310,10572,0.000%,.10810,0.55,0.05
415 /api/goal/updateUserActivity,25,3931,2893,7946,9778,10051,304,10051,0.000%,.10779,0.55,0.05
416 /api/goal/updateUserActivity,25,3875,3961,6536,7685,9632,333,9632,0.000%,.10515,0.54,0.05
418 /api/goal/updateUserActivity,25,3961,3472,8144,9809,10628,303,10628,0.000%,.10416,0.53,0.05
417 /api/goal/updateUserActivity,25,3820,3446,7048,11427,11563,323,11563,0.000%,.10121,0.52,0.05
419 /api/goal/updateUserActivity,25,3658,2952,7283,10882,10950,305,10950,0.000%,.09921,0.51,0.05
420 /api/goal/updateUserActivity,25,3179,2781,5444,7242,9639,319,9639,0.000%,.09594,0.49,0.05
421 /api/goal/updateUserActivity,25,5152,4420,9714,10498,13328,321,13328,0.000%,.09330,0.48,0.05
423 /api/goal/updateUserActivity,25,4026,3857,7683,9212,10094,306,10094,0.000%,.09361,0.48,0.05
422 /api/goal/updateUserActivity,25,3980,3113,8109,9859,9882,315,9882,0.000%,.09256,0.47,0.05
424 /api/goal/updateUserActivity,25,3167,2547,7122,9221,9223,307,9223,0.000%,.09284,0.47,0.05
425 /api/goal/updateUserActivity,25,4512,4360,9216,9662,9948,331,9948,0.000%,.09179,0.47,0.05
426 /api/goal/calculateuseractivity,25,6277,5491,11259,14463,19274,572,19274,0.000%,.08882,0.36,0.04
427 /api/goal/calculateuseractivity,25,8125,7487,11853,13740,30705,643,30705,4.000%,.08073,0.32,0.03
431 /sync/i/s?hl=en_IN&c=5,25,3,1,1,2,62,1,62,100.000%,.08389,0.14,0.00
428 /api/goal/userGoals,25,16039,15330,22797,26214,30948,4329,30948,4.000%,.07601,2.77,0.03
430 /api/goal/calculateuseractivity,25,6245,5396,10185,11764,15904,1051,15904,0.000%,.07963,0.32,0.03
429 /api/goal/userGoals,25,15636,14791,23424,28174,30223,4005,30223,4.000%,.07485,2.73,0.03
432 /api/goal/userGoals,25,16152,15959,25877,30788,30894,3884,30894,4.000%,.07606,2.78,0.03
433 /api/goal/calculateuseractivity,25,7459,5545,17010,17794,18692,970,18692,0.000%,.07843,0.32,0.03
435 /api/goal/calculateuseractivity,25,8472,5685,14359,21669,21729,1126,21729,0.000%,.07682,0.31,0.03
436 /api/goal/userGoals,25,17523,16266,29063,30695,30707,6599,30707,12.000%,.07341,2.46,0.03
437 /api/goal/calculateuseractivity,25,10500,9982,17541,29115,30437,1406,30437,0.000%,.06985,0.28,0.03
434 /api/goal/userGoals,25,17693,16603,30704,30715,30949,3804,30949,20.000%,.06452,1.97,0.03
438 /api/goal/userGoals,25,17495,16246,29615,30746,30939,5469,30939,12.000%,.06480,2.17,0.03
439 /api/dashboard/userData,25,11085,10628,18821,22520,29178,1232,29178,0.000%,.06408,0.21,0.03
440 /api/goal/getFilteredRangeUserActivity,25,10574,9818,18314,21368,24944,1150,24944,0.000%,.06314,0.29,0.03
441 /api/goal/calculateuseractivity,25,11138,10617,21873,25743,29868,636,29868,0.000%,.06169,0.25,0.02
442 /api/goal/userGoals,25,20841,19898,30728,30939,30952,5285,30952,24.000%,.06037,1.75,0.02
443 /api/goal/calculateuseractivity,25,8896,5855,19267,24783,26047,1333,26047,0.000%,.06153,0.25,0.02
445 /api/dashboard/userData,25,13389,12100,22205,28982,30471,1164,30471,0.000%,.06105,0.20,0.02
446 /api/getAssessmentList,25,9783,8047,18517,20726,25671,1821,25671,0.000%,.06154,0.20,0.02
444 /api/goal/userGoals,25,22078,25391,30725,30934,30939,5414,30939,28.000%,.06094,1.68,0.02
447 /api/goal/userGoals,25,21256,22052,30955,30987,30997,4273,30997,32.000%,.06053,1.58,0.02
448 /api/dashboard/userData,25,11055,9392,20743,23827,30694,1205,30694,4.000%,.06264,0.20,0.02
451 /api/user/id,25,7260,6667,14412,15742,19048,1333,19048,0.000%,.06271,0.05,0.02
449 /api/theme/getWellnessAssessment,25,8020,8946,14453,15028,16083,714,16083,0.000%,.06230,0.04,0.02
450 /api/theme/getWellnessAssessment,25,8539,8007,16104,18222,18286,848,18286,0.000%,.06350,0.04,0.03
452 /api/goal/calculateuseractivity,25,11196,11005,23010,24226,27688,625,27688,0.000%,.06289,0.25,0.03
456 /api/goal/calculateuseractivity,25,10701,9632,23194,24618,27070,654,27070,0.000%,.06211,0.25,0.02
453 /api/goal/userGoals,25,16513,12111,30710,30981,31341,3371,31341,16.000%,.06167,1.97,0.02
455 /api/goal/calculateuseractivity,25,14543,14659,21276,30711,31284,2129,31284,8.000%,.06635,0.25,0.03
454 /api/goal/userGoals,25,16298,16590,27771,30791,30960,4283,30960,4.000%,.06891,2.51,0.03
458 /api/zul/getLeaderBoard,25,12207,10854,21628,25427,30737,1138,30737,4.000%,.06969,0.33,0.03
457 /api/goal/userGoals,25,16864,18212,28595,30720,30989,3405,30989,12.000%,.06824,2.29,0.03
459 /api/goal/calculateuseractivity,25,9668,8110,16231,18783,23253,2753,23253,0.000%,.07386,0.30,0.03
461 /api/goal/calculateuseractivity,25,9803,9300,17548,23324,30458,1128,30458,0.000%,.07793,0.31,0.03
460 /api/goal/userGoals,25,17573,16332,28226,30688,30717,5149,30717,12.000%,.07818,2.62,0.03
463 /api/goal/calculateuseractivity,25,8646,8064,12633,17398,24706,1319,24706,0.000%,.08609,0.35,0.03
465 /api/goal/calculateuseractivity,25,8645,8939,14230,15143,19988,612,19988,0.000%,.08755,0.35,0.03
464 /api/goal/userGoals,25,16135,15677,22035,30740,30946,3330,30946,8.000%,.08855,3.10,0.03
462 /api/goal/userGoals,25,14613,14680,21807,25739,27454,3581,27454,0.000%,.09798,3.72,0.04
466 /api/goal/userGoals,25,12995,11982,21906,23444,29472,3720,29472,0.000%,.10279,3.90,0.04
467 /api/goal/calculateuseractivity,25,6611,4897,11405,16277,17191,1067,17191,0.000%,.10649,0.43,0.04
469 /api/goal/calculateuseractivity,25,6594,6096,10954,13344,14322,637,14322,0.000%,.10722,0.43,0.04
468 /api/goal/userGoals,25,10980,9534,16849,22730,25457,3437,25457,0.000%,.10615,4.03,0.04
471 /api/theme/getWellnessAssessment,25,5411,4638,9622,10759,12288,1140,12288,0.000%,.11838,0.07,0.05
472 /api/user/id,25,4150,3841,8000,9368,10531,299,10531,0.000%,.12384,0.10,0.05
470 /api/goal/userGoals,25,10236,8907,18138,23333,25920,3390,25920,0.000%,.12575,4.78,0.05
473 /api/user/id,25,3609,2451,7754,8872,16588,724,16588,0.000%,.13379,0.11,0.05
474 /api/user/updateUserGender,25,3862,2837,7649,10683,14903,294,14903,0.000%,.14657,0.12,0.06
475 /api/userData,25,2877,2296,4809,7139,13125,294,13125,0.000%,.15607,0.13,0.06
476 /api/userData,25,3986,1777,10163,13377,15764,294,15764,0.000%,.16005,0.13,0.06
477 /api/user/updateUserDob,50,2469,1702,6777,7013,9545,297,9545,0.000%,.34006,0.27,0.14
478 /api/changePasscode,50,3486,2962,9533,10256,15093,607,15093,0.000%,.34797,0.10,0.15
479 /api/user/id,50,6676,4374,13923,16999,40891,307,40891,0.000%,.35044,0.57,0.33
480 /api/theme/getWellnessAssessment,25,2947,3000,5285,5894,9869,696,9869,0.000%,.19510,0.12,0.08
481 /api/user/id,25,2012,1466,3656,4109,8738,308,8738,0.000%,.21083,0.17,0.08
482 /api/userCount,25,2738,2212,6585,8361,11790,304,11790,0.000%,.22697,0.06,0.07
483 /api/userCount,50,1713,1103,3314,3493,5713,297,5713,0.000%,.48766,0.12,0.16
484 /api/findUser,50,1785,1151,4566,6923,10343,296,10343,0.000%,.49317,0.14,0.19
TOTAL,7000,15206,6704,27074,30893,102735,1,1201349,6.086%,3.22921,55.16,2.69
